Rodada: 1, Jogador: 0, carta da vez: 12♠, maiores montes Jogador: jogador 0 com total de 2 cartas - ,  baralho tem 998 cartas.
Rodada: 791, Jogador: 0, carta da vez: 02♦, maiores montes Jogador: jogador 0 com total de 757 cartas - ,  baralho tem 208 cartas.
Rodada: 792, Jogador: 0, carta da vez: 01♥, maiores montes Jogador: jogador 0 com total de 758 cartas - ,  baralho tem 207 cartas.
Rodada: 793, Jogador: 0, carta da vez: 13♣, maiores montes Jogador: jogador 0 com total de 759 cartas - ,  baralho tem 206 cartas.
Rodada: 794, Jogador: 0, carta da vez: 08♠, maiores montes Jogador: jogador 0 com total de 760 cartas - ,  baralho tem 205 cartas.
Rodada: 795, Jogador: 0, carta da vez: 11♠, maiores montes Jogador: jogador 0 com total de 761 cartas - ,  baralho tem 204 cartas.
Rodada: 796, Jogador: 0, carta da vez: 10♥, maiores montes Jogador: jogador 0 com total de 762 cartas - ,  baralho tem 203 cartas.
Rodada: 797, Jogador: 0, carta da vez: 05♣, maiores montes Jogador: jogador 0 com total de 763 cartas - ,  baralho tem 202 cartas.
Rodada: 798, Jogador: 0, carta da vez: 08♠, maiores montes Jogador: jogador 0 com total de 764 cartas - ,  baralho tem 201 cartas.
Rodada: 799, Jogador: 0, carta da vez: 01♦, maiores montes Jogador: jogador 0 com total de 765 cartas - ,  baralho tem 200 cartas.
Rodada: 800, Jogador: 0, carta da vez: 06♥, maiores montes Jogador: jogador 0 com total de 766 cartas - ,  baralho tem 199 cartas.
Rodada: 801, Jogador: 0, carta da vez: 01♠, maiores montes Jogador: jogador 0 com total de 767 cartas - ,  baralho tem 198 cartas.
Rodada: 802, Jogador: 0, carta da vez: 04♠, maiores montes Jogador: jogador 0 com total de 768 cartas - ,  baralho tem 197 cartas.
Rodada: 803, Jogador: 0, carta da vez: 03♣, maiores montes Jogador: jogador 0 com total de 769 cartas - ,  baralho tem 196 cartas.
Rodada: 804, Jogador: 0, carta da vez: 02♥, maiores montes Jogador: jogador 0 com total de 770 cartas - ,  baralho tem 195 cartas.
Rodada: 805, Jogador: 0, carta da vez: 01♣, maiores montes Jogador: jogador 0 com total de 771 cartas - ,  baralho tem 194 cartas.
Rodada: 806, Jogador: 0, carta da vez: 06♣, maiores montes Jogador: jogador 0 com total de 772 cartas - ,  baralho tem 193 cartas.
Rodada: 807, Jogador: 0, carta da vez: 10♦, maiores montes Jogador: jogador 0 com total de 773 cartas - ,  baralho tem 192 cartas.
Rodada: 808, Jogador: 0, carta da vez: 11♥, maiores montes Jogador: jogador 0 com total de 774 cartas - ,  baralho tem 191 cartas.
Rodada: 809, Jogador: 0, carta da vez: 10♣, maiores montes Jogador: jogador 0 com total de 775 cartas - ,  baralho tem 190 cartas.
Rodada: 810, Jogador: 0, carta da vez: 09♠, maiores montes Jogador: jogador 0 com total de 776 cartas - ,  baralho tem 189 cartas.
Rodada: 811, Jogador: 0, carta da vez: 08♦, maiores montes Jogador: jogador 0 com total de 777 cartas - ,  baralho tem 188 cartas.
Rodada: 812, Jogador: 0, carta da vez: 04♠, maiores montes Jogador: jogador 0 com total de 778 cartas - ,  baralho tem 187 cartas.
Rodada: 813, Jogador: 0, carta da vez: 06♣, maiores montes Jogador: jogador 0 com total de 779 cartas - ,  baralho tem 186 cartas.
Rodada: 814, Jogador: 0, carta da vez: 07♠, maiores montes Jogador: jogador 0 com total de 780 cartas - ,  baralho tem 185 cartas.
Rodada: 815, Jogador: 0, carta da vez: 06♠, maiores montes Jogador: jogador 0 com total de 781 cartas - ,  baralho tem 184 cartas.
Rodada: 816, Jogador: 0, carta da vez: 11♣, maiores montes Jogador: jogador 0 com total de 782 cartas - ,  baralho tem 183 cartas.
Rodada: 817, Jogador: 0, carta da vez: 13♦, maiores montes Jogador: jogador 0 com total de 783 cartas - ,  baralho tem 182 cartas.
Rodada: 818, Jogador: 0, carta da vez: 04♣, maiores montes Jogador: jogador 0 com total de 784 cartas - ,  baralho tem 181 cartas.
Rodada: 819, Jogador: 0, carta da vez: 13♦, maiores montes Jogador: jogador 0 com total de 785 cartas - ,  baralho tem 180 cartas.
Rodada: 820, Jogador: 0, carta da vez: 12♥, maiores montes Jogador: jogador 0 com total de 786 cartas - ,  baralho tem 179 cartas.
Rodada: 821, Jogador: 0, carta da vez: 11♣, maiores montes Jogador: jogador 0 com total de 787 cartas - ,  baralho tem 178 cartas.
Rodada: 822, Jogador: 0, carta da vez: 04♦, maiores montes Jogador: jogador 0 com total de 788 cartas - ,  baralho tem 177 cartas.
Rodada: 823, Jogador: 0, carta da vez: 09♦, maiores montes Jogador: jogador 0 com total de 789 cartas - ,  baralho tem 176 cartas.
Rodada: 824, Jogador: 0, carta da vez: 04♠, maiores montes Jogador: jogador 0 com total de 790 cartas - ,  baralho tem 175 cartas.
Rodada: 825, Jogador: 0, carta da vez: 08♣, maiores montes Jogador: jogador 0 com total de 791 cartas - ,  baralho tem 174 cartas.
Rodada: 826, Jogador: 0, carta da vez: 04♣, maiores montes Jogador: jogador 0 com total de 792 cartas - ,  baralho tem 173 cartas.
Rodada: 827, Jogador: 0, carta da vez: 04♥, maiores montes Jogador: jogador 0 com total de 793 cartas - ,  baralho tem 172 cartas.
Rodada: 828, Jogador: 0, carta da vez: 04♥, maiores montes Jogador: jogador 0 com total de 794 cartas - ,  baralho tem 171 cartas.
Rodada: 829, Jogador: 0, carta da vez: 01♠, maiores montes Jogador: jogador 0 com total de 795 cartas - ,  baralho tem 170 cartas.
Rodada: 830, Jogador: 0, carta da vez: 13♠, maiores montes Jogador: jogador 0 com total de 796 cartas - ,  baralho tem 169 cartas.
Rodada: 831, Jogador: 0, carta da vez: 10♣, maiores montes Jogador: jogador 0 com total de 797 cartas - ,  baralho tem 168 cartas.
Rodada: 832, Jogador: 0, carta da vez: 13♥, maiores montes Jogador: jogador 0 com total de 798 cartas - ,  baralho tem 167 cartas.
Rodada: 833, Jogador: 0, carta da vez: 12♣, maiores montes Jogador: jogador 0 com total de 799 cartas - ,  baralho tem 166 cartas.
Rodada: 834, Jogador: 0, carta da vez: 11♠, maiores montes Jogador: jogador 0 com total de 800 cartas - ,  baralho tem 165 cartas.
Rodada: 835, Jogador: 0, carta da vez: 10♦, maiores montes Jogador: jogador 0 com total de 801 cartas - ,  baralho tem 164 cartas.
Rodada: 836, Jogador: 0, carta da vez: 03♣, maiores montes Jogador: jogador 0 com total de 802 cartas - ,  baralho tem 163 cartas.
Rodada: 837, Jogador: 0, carta da vez: 08♣, maiores montes Jogador: jogador 0 com total de 803 cartas - ,  baralho tem 162 cartas.
Rodada: 838, Jogador: 0, carta da vez: 07♠, maiores montes Jogador: jogador 0 com total de 804 cartas - ,  baralho tem 161 cartas.
Rodada: 839, Jogador: 0, carta da vez: 06♦, maiores montes Jogador: jogador 0 com total de 805 cartas - ,  baralho tem 160 cartas.
Rodada: 840, Jogador: 0, carta da vez: 05♥, maiores montes Jogador: jogador 0 com total de 806 cartas - ,  baralho tem 159 cartas.
Rodada: 841, Jogador: 0, carta da vez: 12♣, maiores montes Jogador: jogador 0 com total de 807 cartas - ,  baralho tem 158 cartas.
Rodada: 842, Jogador: 0, carta da vez: 03♠, maiores montes Jogador: jogador 0 com total de 808 cartas - ,  baralho tem 157 cartas.
Rodada: 843, Jogador: 0, carta da vez: 02♠, maiores montes Jogador: jogador 0 com total de 809 cartas - ,  baralho tem 156 cartas.
Rodada: 844, Jogador: 0, carta da vez: 01♥, maiores montes Jogador: jogador 0 com total de 810 cartas - ,  baralho tem 155 cartas.
Rodada: 845, Jogador: 0, carta da vez: 13♦, maiores montes Jogador: jogador 0 com total de 811 cartas - ,  baralho tem 154 cartas.
Rodada: 846, Jogador: 0, carta da vez: 12♠, maiores montes Jogador: jogador 0 com total de 812 cartas - ,  baralho tem 153 cartas.
Rodada: 847, Jogador: 0, carta da vez: 11♦, maiores montes Jogador: jogador 0 com total de 813 cartas - ,  baralho tem 152 cartas.
Rodada: 848, Jogador: 0, carta da vez: 10♥, maiores montes Jogador: jogador 0 com total de 814 cartas - ,  baralho tem 151 cartas.
Rodada: 849, Jogador: 0, carta da vez: 09♣, maiores montes Jogador: jogador 0 com total de 815 cartas - ,  baralho tem 150 cartas.
Rodada: 850, Jogador: 0, carta da vez: 12♦, maiores montes Jogador: jogador 0 com total de 816 cartas - ,  baralho tem 149 cartas.
Rodada: 851, Jogador: 0, carta da vez: 04♦, maiores montes Jogador: jogador 0 com total de 817 cartas - ,  baralho tem 148 cartas.
Rodada: 852, Jogador: 0, carta da vez: 06♥, maiores montes Jogador: jogador 0 com total de 818 cartas - ,  baralho tem 147 cartas.
Rodada: 853, Jogador: 0, carta da vez: 11♥, maiores montes Jogador: jogador 0 com total de 819 cartas - ,  baralho tem 146 cartas.
Rodada: 854, Jogador: 0, carta da vez: 04♠, maiores montes Jogador: jogador 0 com total de 820 cartas - ,  baralho tem 145 cartas.
Rodada: 855, Jogador: 0, carta da vez: 03♦, maiores montes Jogador: jogador 0 com total de 821 cartas - ,  baralho tem 144 cartas.
Rodada: 856, Jogador: 0, carta da vez: 02♥, maiores montes Jogador: jogador 0 com total de 822 cartas - ,  baralho tem 143 cartas.
Rodada: 857, Jogador: 0, carta da vez: 01♣, maiores montes Jogador: jogador 0 com total de 823 cartas - ,  baralho tem 142 cartas.
Rodada: 858, Jogador: 0, carta da vez: 05♥, maiores montes Jogador: jogador 0 com total de 824 cartas - ,  baralho tem 141 cartas.
Rodada: 859, Jogador: 0, carta da vez: 08♦, maiores montes Jogador: jogador 0 com total de 825 cartas - ,  baralho tem 140 cartas.
Rodada: 860, Jogador: 0, carta da vez: 07♠, maiores montes Jogador: jogador 0 com total de 826 cartas - ,  baralho tem 139 cartas.
Rodada: 861, Jogador: 0, carta da vez: 10♣, maiores montes Jogador: jogador 0 com total de 827 cartas - ,  baralho tem 138 cartas.
Rodada: 862, Jogador: 0, carta da vez: 13♥, maiores montes Jogador: jogador 0 com total de 828 cartas - ,  baralho tem 137 cartas.
Rodada: 863, Jogador: 0, carta da vez: 08♦, maiores montes Jogador: jogador 0 com total de 829 cartas - ,  baralho tem 136 cartas.
Rodada: 864, Jogador: 0, carta da vez: 07♥, maiores montes Jogador: jogador 0 com total de 830 cartas - ,  baralho tem 135 cartas.
Rodada: 865, Jogador: 0, carta da vez: 09♣, maiores montes Jogador: jogador 0 com total de 831 cartas - ,  baralho tem 134 cartas.
Rodada: 866, Jogador: 0, carta da vez: 05♠, maiores montes Jogador: jogador 0 com total de 832 cartas - ,  baralho tem 133 cartas.
Rodada: 867, Jogador: 0, carta da vez: 08♥, maiores montes Jogador: jogador 0 com total de 833 cartas - ,  baralho tem 132 cartas.
Rodada: 868, Jogador: 0, carta da vez: 03♥, maiores montes Jogador: jogador 0 com total de 834 cartas - ,  baralho tem 131 cartas.
Rodada: 869, Jogador: 0, carta da vez: 01♥, maiores montes Jogador: jogador 0 com total de 835 cartas - ,  baralho tem 130 cartas.
Rodada: 870, Jogador: 0, carta da vez: 06♥, maiores montes Jogador: jogador 0 com total de 836 cartas - ,  baralho tem 129 cartas.
Rodada: 871, Jogador: 0, carta da vez: 09♣, maiores montes Jogador: jogador 0 com total de 837 cartas - ,  baralho tem 128 cartas.
Rodada: 872, Jogador: 0, carta da vez: 12♥, maiores montes Jogador: jogador 0 com total de 838 cartas - ,  baralho tem 127 cartas.
Rodada: 873, Jogador: 0, carta da vez: 05♦, maiores montes Jogador: jogador 0 com total de 839 cartas - ,  baralho tem 126 cartas.
Rodada: 874, Jogador: 0, carta da vez: 10♠, maiores montes Jogador: jogador 0 com total de 840 cartas - ,  baralho tem 125 cartas.
Rodada: 875, Jogador: 0, carta da vez: 09♦, maiores montes Jogador: jogador 0 com total de 841 cartas - ,  baralho tem 124 cartas.
Rodada: 876, Jogador: 0, carta da vez: 04♠, maiores montes Jogador: jogador 0 com total de 842 cartas - ,  baralho tem 123 cartas.
Rodada: 877, Jogador: 0, carta da vez: 07♣, maiores montes Jogador: jogador 0 com total de 843 cartas - ,  baralho tem 122 cartas.
Rodada: 878, Jogador: 0, carta da vez: 09♥, maiores montes Jogador: jogador 0 com total de 844 cartas - ,  baralho tem 121 cartas.
Rodada: 879, Jogador: 0, carta da vez: 06♣, maiores montes Jogador: jogador 0 com total de 845 cartas - ,  baralho tem 120 cartas.
Rodada: 880, Jogador: 0, carta da vez: 12♦, maiores montes Jogador: jogador 0 com total de 846 cartas - ,  baralho tem 119 cartas.
Rodada: 881, Jogador: 0, carta da vez: 05♣, maiores montes Jogador: jogador 0 com total de 847 cartas - ,  baralho tem 118 cartas.
Rodada: 882, Jogador: 0, carta da vez: 02♠, maiores montes Jogador: jogador 0 com total de 848 cartas - ,  baralho tem 117 cartas.
Rodada: 883, Jogador: 0, carta da vez: 01♦, maiores montes Jogador: jogador 0 com total de 849 cartas - ,  baralho tem 116 cartas.
Rodada: 884, Jogador: 0, carta da vez: 07♦, maiores montes Jogador: jogador 0 com total de 850 cartas - ,  baralho tem 115 cartas.
Rodada: 885, Jogador: 0, carta da vez: 12♣, maiores montes Jogador: jogador 0 com total de 851 cartas - ,  baralho tem 114 cartas.
Rodada: 886, Jogador: 0, carta da vez: 11♠, maiores montes Jogador: jogador 0 com total de 852 cartas - ,  baralho tem 113 cartas.
Rodada: 887, Jogador: 0, carta da vez: 10♦, maiores montes Jogador: jogador 0 com total de 853 cartas - ,  baralho tem 112 cartas.
Rodada: 888, Jogador: 0, carta da vez: 09♥, maiores montes Jogador: jogador 0 com total de 854 cartas - ,  baralho tem 111 cartas.
Rodada: 889, Jogador: 0, carta da vez: 08♣, maiores montes Jogador: jogador 0 com total de 855 cartas - ,  baralho tem 110 cartas.
Rodada: 890, Jogador: 0, carta da vez: 04♥, maiores montes Jogador: jogador 0 com total de 856 cartas - ,  baralho tem 109 cartas.
Rodada: 891, Jogador: 0, carta da vez: 06♦, maiores montes Jogador: jogador 0 com total de 857 cartas - ,  baralho tem 108 cartas.
Rodada: 892, Jogador: 0, carta da vez: 08♣, maiores montes Jogador: jogador 0 com total de 858 cartas - ,  baralho tem 107 cartas.
Rodada: 893, Jogador: 0, carta da vez: 07♠, maiores montes Jogador: jogador 0 com total de 859 cartas - ,  baralho tem 106 cartas.
Rodada: 894, Jogador: 0, carta da vez: 10♦, maiores montes Jogador: jogador 0 com total de 860 cartas - ,  baralho tem 105 cartas.
Rodada: 895, Jogador: 0, carta da vez: 02♦, maiores montes Jogador: jogador 0 com total de 861 cartas - ,  baralho tem 104 cartas.
Rodada: 896, Jogador: 0, carta da vez: 01♥, maiores montes Jogador: jogador 0 com total de 862 cartas - ,  baralho tem 103 cartas.
Rodada: 897, Jogador: 0, carta da vez: 13♣, maiores montes Jogador: jogador 0 com total de 863 cartas - ,  baralho tem 102 cartas.
Rodada: 898, Jogador: 0, carta da vez: 12♠, maiores montes Jogador: jogador 0 com total de 864 cartas - ,  baralho tem 101 cartas.
Rodada: 899, Jogador: 0, carta da vez: 13♠, maiores montes Jogador: jogador 0 com total de 865 cartas - ,  baralho tem 100 cartas.
Rodada: 900, Jogador: 0, carta da vez: 10♥, maiores montes Jogador: jogador 0 com total de 866 cartas - ,  baralho tem 99 cartas.
Rodada: 901, Jogador: 0, carta da vez: 11♥, maiores montes Jogador: jogador 0 com total de 867 cartas - ,  baralho tem 98 cartas.
Rodada: 902, Jogador: 0, carta da vez: 01♠, maiores montes Jogador: jogador 0 com total de 868 cartas - ,  baralho tem 97 cartas.
Rodada: 903, Jogador: 0, carta da vez: 07♦, maiores montes Jogador: jogador 0 com total de 869 cartas - ,  baralho tem 96 cartas.
Rodada: 904, Jogador: 0, carta da vez: 06♥, maiores montes Jogador: jogador 0 com total de 870 cartas - ,  baralho tem 95 cartas.
Rodada: 905, Jogador: 0, carta da vez: 10♦, maiores montes Jogador: jogador 0 com total de 871 cartas - ,  baralho tem 94 cartas.
Rodada: 906, Jogador: 0, carta da vez: 04♠, maiores montes Jogador: jogador 0 com total de 872 cartas - ,  baralho tem 93 cartas.
Rodada: 907, Jogador: 0, carta da vez: 03♦, maiores montes Jogador: jogador 0 com total de 873 cartas - ,  baralho tem 92 cartas.
Rodada: 908, Jogador: 0, carta da vez: 02♥, maiores montes Jogador: jogador 0 com total de 874 cartas - ,  baralho tem 91 cartas.
Rodada: 909, Jogador: 0, carta da vez: 09♣, maiores montes Jogador: jogador 0 com total de 875 cartas - ,  baralho tem 90 cartas.
Rodada: 910, Jogador: 0, carta da vez: 13♠, maiores montes Jogador: jogador 0 com total de 876 cartas - ,  baralho tem 89 cartas.
Rodada: 911, Jogador: 0, carta da vez: 09♥, maiores montes Jogador: jogador 0 com total de 877 cartas - ,  baralho tem 88 cartas.
Rodada: 912, Jogador: 0, carta da vez: 05♠, maiores montes Jogador: jogador 0 com total de 878 cartas - ,  baralho tem 87 cartas.
Rodada: 913, Jogador: 0, carta da vez: 01♦, maiores montes Jogador: jogador 0 com total de 879 cartas - ,  baralho tem 86 cartas.
Rodada: 914, Jogador: 0, carta da vez: 09♠, maiores montes Jogador: jogador 0 com total de 880 cartas - ,  baralho tem 85 cartas.
Rodada: 915, Jogador: 0, carta da vez: 12♦, maiores montes Jogador: jogador 0 com total de 881 cartas - ,  baralho tem 84 cartas.
Rodada: 916, Jogador: 0, carta da vez: 07♥, maiores montes Jogador: jogador 0 com total de 882 cartas - ,  baralho tem 83 cartas.
Rodada: 917, Jogador: 0, carta da vez: 05♠, maiores montes Jogador: jogador 0 com total de 883 cartas - ,  baralho tem 82 cartas.
Rodada: 918, Jogador: 0, carta da vez: 01♠, maiores montes Jogador: jogador 0 com total de 884 cartas - ,  baralho tem 81 cartas.
Rodada: 919, Jogador: 0, carta da vez: 04♦, maiores montes Jogador: jogador 0 com total de 885 cartas - ,  baralho tem 80 cartas.
Rodada: 920, Jogador: 0, carta da vez: 09♥, maiores montes Jogador: jogador 0 com total de 886 cartas - ,  baralho tem 79 cartas.
Rodada: 921, Jogador: 0, carta da vez: 13♥, maiores montes Jogador: jogador 0 com total de 887 cartas - ,  baralho tem 78 cartas.
Rodada: 922, Jogador: 0, carta da vez: 06♣, maiores montes Jogador: jogador 0 com total de 888 cartas - ,  baralho tem 77 cartas.
Rodada: 923, Jogador: 0, carta da vez: 13♦, maiores montes Jogador: jogador 0 com total de 889 cartas - ,  baralho tem 76 cartas.
Rodada: 924, Jogador: 0, carta da vez: 12♣, maiores montes Jogador: jogador 0 com total de 890 cartas - ,  baralho tem 75 cartas.
Rodada: 925, Jogador: 0, carta da vez: 11♣, maiores montes Jogador: jogador 0 com total de 891 cartas - ,  baralho tem 74 cartas.
Rodada: 926, Jogador: 0, carta da vez: 09♠, maiores montes Jogador: jogador 0 com total de 892 cartas - ,  baralho tem 73 cartas.
Rodada: 927, Jogador: 0, carta da vez: 11♠, maiores montes Jogador: jogador 0 com total de 893 cartas - ,  baralho tem 72 cartas.
Rodada: 928, Jogador: 0, carta da vez: 08♥, maiores montes Jogador: jogador 0 com total de 894 cartas - ,  baralho tem 71 cartas.
Rodada: 929, Jogador: 0, carta da vez: 07♣, maiores montes Jogador: jogador 0 com total de 895 cartas - ,  baralho tem 70 cartas.
Rodada: 930, Jogador: 0, carta da vez: 06♠, maiores montes Jogador: jogador 0 com total de 896 cartas - ,  baralho tem 69 cartas.
Rodada: 931, Jogador: 0, carta da vez: 05♦, maiores montes Jogador: jogador 0 com total de 897 cartas - ,  baralho tem 68 cartas.
Rodada: 932, Jogador: 0, carta da vez: 04♥, maiores montes Jogador: jogador 0 com total de 898 cartas - ,  baralho tem 67 cartas.
Rodada: 933, Jogador: 0, carta da vez: 09♣, maiores montes Jogador: jogador 0 com total de 899 cartas - ,  baralho tem 66 cartas.
Rodada: 934, Jogador: 0, carta da vez: 02♠, maiores montes Jogador: jogador 0 com total de 900 cartas - ,  baralho tem 65 cartas.
Rodada: 935, Jogador: 0, carta da vez: 01♦, maiores montes Jogador: jogador 0 com total de 901 cartas - ,  baralho tem 64 cartas.
Rodada: 936, Jogador: 0, carta da vez: 13♥, maiores montes Jogador: jogador 0 com total de 902 cartas - ,  baralho tem 63 cartas.
Rodada: 937, Jogador: 0, carta da vez: 12♣, maiores montes Jogador: jogador 0 com total de 903 cartas - ,  baralho tem 62 cartas.
Rodada: 938, Jogador: 0, carta da vez: 12♠, maiores montes Jogador: jogador 0 com total de 904 cartas - ,  baralho tem 61 cartas.
Rodada: 939, Jogador: 0, carta da vez: 13♠, maiores montes Jogador: jogador 0 com total de 905 cartas - ,  baralho tem 60 cartas.
Rodada: 940, Jogador: 0, carta da vez: 09♥, maiores montes Jogador: jogador 0 com total de 906 cartas - ,  baralho tem 59 cartas.
Rodada: 941, Jogador: 0, carta da vez: 07♣, maiores montes Jogador: jogador 0 com total de 907 cartas - ,  baralho tem 58 cartas.
Rodada: 942, Jogador: 0, carta da vez: 07♠, maiores montes Jogador: jogador 0 com total de 908 cartas - ,  baralho tem 57 cartas.
Rodada: 943, Jogador: 0, carta da vez: 02♦, maiores montes Jogador: jogador 0 com total de 909 cartas - ,  baralho tem 56 cartas.
Rodada: 944, Jogador: 0, carta da vez: 05♥, maiores montes Jogador: jogador 0 com total de 910 cartas - ,  baralho tem 55 cartas.
Rodada: 945, Jogador: 0, carta da vez: 04♣, maiores montes Jogador: jogador 0 com total de 911 cartas - ,  baralho tem 54 cartas.
Rodada: 946, Jogador: 0, carta da vez: 07♥, maiores montes Jogador: jogador 0 com total de 912 cartas - ,  baralho tem 53 cartas.
Rodada: 947, Jogador: 0, carta da vez: 11♣, maiores montes Jogador: jogador 0 com total de 913 cartas - ,  baralho tem 52 cartas.
Rodada: 948, Jogador: 0, carta da vez: 01♥, maiores montes Jogador: jogador 0 com total de 914 cartas - ,  baralho tem 51 cartas.
Rodada: 949, Jogador: 0, carta da vez: 13♣, maiores montes Jogador: jogador 0 com total de 915 cartas - ,  baralho tem 50 cartas.
Rodada: 950, Jogador: 0, carta da vez: 02♦, maiores montes Jogador: jogador 0 com total de 916 cartas - ,  baralho tem 49 cartas.
Rodada: 951, Jogador: 0, carta da vez: 12♦, maiores montes Jogador: jogador 0 com total de 917 cartas - ,  baralho tem 48 cartas.
Rodada: 952, Jogador: 0, carta da vez: 10♥, maiores montes Jogador: jogador 0 com total de 918 cartas - ,  baralho tem 47 cartas.
Rodada: 953, Jogador: 0, carta da vez: 03♦, maiores montes Jogador: jogador 0 com total de 919 cartas - ,  baralho tem 46 cartas.
Rodada: 954, Jogador: 0, carta da vez: 01♠, maiores montes Jogador: jogador 0 com total de 920 cartas - ,  baralho tem 45 cartas.
Rodada: 955, Jogador: 0, carta da vez: 07♦, maiores montes Jogador: jogador 0 com total de 921 cartas - ,  baralho tem 44 cartas.
Rodada: 956, Jogador: 0, carta da vez: 06♥, maiores montes Jogador: jogador 0 com total de 922 cartas - ,  baralho tem 43 cartas.
Rodada: 957, Jogador: 0, carta da vez: 05♣, maiores montes Jogador: jogador 0 com total de 923 cartas - ,  baralho tem 42 cartas.
Rodada: 958, Jogador: 0, carta da vez: 04♠, maiores montes Jogador: jogador 0 com total de 924 cartas - ,  baralho tem 41 cartas.
Rodada: 959, Jogador: 0, carta da vez: 06♥, maiores montes Jogador: jogador 0 com total de 925 cartas - ,  baralho tem 40 cartas.
Rodada: 960, Jogador: 0, carta da vez: 02♥, maiores montes Jogador: jogador 0 com total de 926 cartas - ,  baralho tem 39 cartas.
Rodada: 961, Jogador: 0, carta da vez: 01♣, maiores montes Jogador: jogador 0 com total de 927 cartas - ,  baralho tem 38 cartas.
Rodada: 962, Jogador: 0, carta da vez: 13♠, maiores montes Jogador: jogador 0 com total de 928 cartas - ,  baralho tem 37 cartas.
Rodada: 963, Jogador: 0, carta da vez: 03♦, maiores montes Jogador: jogador 0 com total de 929 cartas - ,  baralho tem 36 cartas.
Rodada: 964, Jogador: 0, carta da vez: 02♥, maiores montes Jogador: jogador 0 com total de 930 cartas - ,  baralho tem 35 cartas.
Rodada: 965, Jogador: 0, carta da vez: 10♣, maiores montes Jogador: jogador 0 com total de 931 cartas - ,  baralho tem 34 cartas.
Rodada: 966, Jogador: 0, carta da vez: 02♠, maiores montes Jogador: jogador 0 com total de 932 cartas - ,  baralho tem 33 cartas.
Rodada: 967, Jogador: 0, carta da vez: 11♥, maiores montes Jogador: jogador 0 com total de 933 cartas - ,  baralho tem 32 cartas.
Rodada: 968, Jogador: 0, carta da vez: 13♣, maiores montes Jogador: jogador 0 com total de 934 cartas - ,  baralho tem 31 cartas.
Rodada: 969, Jogador: 0, carta da vez: 09♦, maiores montes Jogador: jogador 0 com total de 935 cartas - ,  baralho tem 30 cartas.
Rodada: 970, Jogador: 0, carta da vez: 05♠, maiores montes Jogador: jogador 0 com total de 936 cartas - ,  baralho tem 29 cartas.
Rodada: 971, Jogador: 0, carta da vez: 02♠, maiores montes Jogador: jogador 0 com total de 937 cartas - ,  baralho tem 28 cartas.
Rodada: 972, Jogador: 0, carta da vez: 02♦, maiores montes Jogador: jogador 0 com total de 938 cartas - ,  baralho tem 27 cartas.
Rodada: 973, Jogador: 0, carta da vez: 02♣, maiores montes Jogador: jogador 0 com total de 939 cartas - ,  baralho tem 26 cartas.
Rodada: 974, Jogador: 0, carta da vez: 02♥, maiores montes Jogador: jogador 0 com total de 940 cartas - ,  baralho tem 25 cartas.
Rodada: 975, Jogador: 0, carta da vez: 13♦, maiores montes Jogador: jogador 0 com total de 941 cartas - ,  baralho tem 24 cartas.
Rodada: 976, Jogador: 0, carta da vez: 12♥, maiores montes Jogador: jogador 0 com total de 942 cartas - ,  baralho tem 23 cartas.
Rodada: 977, Jogador: 0, carta da vez: 11♣, maiores montes Jogador: jogador 0 com total de 943 cartas - ,  baralho tem 22 cartas.
Rodada: 978, Jogador: 0, carta da vez: 09♥, maiores montes Jogador: jogador 0 com total de 944 cartas - ,  baralho tem 21 cartas.
Rodada: 979, Jogador: 0, carta da vez: 09♦, maiores montes Jogador: jogador 0 com total de 945 cartas - ,  baralho tem 20 cartas.
Rodada: 980, Jogador: 0, carta da vez: 08♥, maiores montes Jogador: jogador 0 com total de 946 cartas - ,  baralho tem 19 cartas.
Rodada: 981, Jogador: 0, carta da vez: 08♣, maiores montes Jogador: jogador 0 com total de 947 cartas - ,  baralho tem 18 cartas.
Rodada: 982, Jogador: 0, carta da vez: 02♥, maiores montes Jogador: jogador 0 com total de 948 cartas - ,  baralho tem 17 cartas.
Rodada: 983, Jogador: 0, carta da vez: 05♦, maiores montes Jogador: jogador 0 com total de 949 cartas - ,  baralho tem 16 cartas.
Rodada: 984, Jogador: 0, carta da vez: 04♥, maiores montes Jogador: jogador 0 com total de 950 cartas - ,  baralho tem 15 cartas.
Rodada: 985, Jogador: 0, carta da vez: 01♥, maiores montes Jogador: jogador 0 com total de 951 cartas - ,  baralho tem 14 cartas.
Rodada: 986, Jogador: 0, carta da vez: 05♣, maiores montes Jogador: jogador 0 com total de 952 cartas - ,  baralho tem 13 cartas.
Rodada: 987, Jogador: 0, carta da vez: 13♠, maiores montes Jogador: jogador 0 com total de 953 cartas - ,  baralho tem 12 cartas.
Rodada: 988, Jogador: 0, carta da vez: 13♥, maiores montes Jogador: jogador 0 com total de 954 cartas - ,  baralho tem 11 cartas.
Rodada: 989, Jogador: 0, carta da vez: 12♣, maiores montes Jogador: jogador 0 com total de 955 cartas - ,  baralho tem 10 cartas.
Rodada: 990, Jogador: 0, carta da vez: 01♦, maiores montes Jogador: jogador 0 com total de 956 cartas - ,  baralho tem 9 cartas.
Rodada: 991, Jogador: 0, carta da vez: 13♣, maiores montes Jogador: jogador 0 com total de 957 cartas - ,  baralho tem 8 cartas.
